Id,SalePrice
2735,138322.95775494125
2736,142136.95794839447
2737,124847.34068925705
2738,133608.1869835408
2739,161113.81503516858
2740,138900.89344227812
2741,144066.7865175365
2742,155520.99284649326
2743,154608.38622743456
2744,161148.98533729353
2745,141462.36080660805
2746,139150.23626646184
2747,149282.67694490714
2748,126812.97647883694
2749,128748.36468491943
2750,133088.54060054416
2751,137830.79534648726
2752,202855.13799870698
2753,145837.7913698724
2754,209633.65413273807
2755,139005.13977290227
2756,92645.96683576498
2757,68216.2148539976
2758,85040.19329884992
2759,160724.64048389613
2760,124151.35571963526
2761,147538.8569733177
2762,144098.00554123017
2763,188505.16215309573
2764,152046.46209161828
2765,298930.7163651181
2766,137234.9080535738
2767,85770.52864860772
2768,130473.88921556897
2769,133062.56465086978
2770,142368.73444141634
2771,108634.66744030279
2772,114178.30313159204
2773,168226.09614579767
2774,144183.1450511085
2775,113804.24096623147
2776,140426.80550862654
2777,149896.7449361692
2778,100568.16566456851
2779,122386.02745898013
2780,96223.88219311743
2781,94299.15557327718
2782,94304.68409989872
2783,96656.02523892975
2784,123069.81653169016
2785,137963.9617450605
2786,65632.67752312885
2787,128464.79082186197
2788,74112.88314081848
2789,173402.19140508462
2790,89956.63537194328
2791,112640.11779976248
2792,57506.52151972284
2793,164270.90040740455
2794,94443.26605220235
2795,123264.96288137771
2796,96922.17734302384
2797,194205.19080816524
2798,105925.28939199932
2799,113686.34819057005
2800,65687.57505005492
2801,108679.56029330599
2802,128716.13272616624
2803,161696.1908219611
2804,132975.30559814622
2805,102662.02371098836
2806,83828.37471290908
2807,161446.09590876958
2808,148113.32580625956
2809,136221.63115399022
2810,129707.15802091241
2811,159273.96689517415
2812,163245.36940586643
2813,154313.0895813119
2814,154507.5807859876
2815,98523.70044813243
2816,237398.6174304694
2817,152083.13019008044
2818,134571.35300313067
2819,162363.55335014843
2820,138194.63448086998
2821,105038.97332468435
2822,199476.82548917676
2823,301303.2442926107
2824,175499.19509324367
2825,145677.842547191
2826,135591.18579579558
2827,139848.29840931474
2828,213022.57449849942
2829,203648.76404167333
2830,226911.3776417376
2831,174225.61704176053
2832,246475.43480840945
2833,306332.8238389344
2834,217950.33128893064
2835,218503.9651005715
2836,191117.68583968203
2837,148607.44713249942
2838,151976.00814417098
2839,174517.21118342868
2840,207094.14193380522
2841,204666.97957701696
2842,227310.88964766063
2843,146840.05842955445
2844,168444.45538618477
2845,124962.70743639546
2846,210659.0724270803
2847,202199.07001460268
2848,218195.34434726677
2849,201217.03569266165
2850,280456.73815432226
2851,225069.38931042337
2852,232448.90346834128
2853,240928.6136978992
2854,138854.81108355935
2855,201561.9379441067
2856,198413.29405574297
2857,188317.37464652525
2858,204992.88744961185
2859,118988.02455172586
2860,126238.9444363508
2861,124072.87085029867
2862,189730.83365903734
2863,126286.28594565755
2864,232922.6144572211
2865,141715.30634263137
2866,138322.35739031894
2867,98461.18455134825
2868,96025.80467074846
2869,108461.55041429595
2870,121029.95216513402
2871,81682.42565896717
2872,51182.60021400197
2873,99128.99462920953
2874,142561.23154843232
2875,117246.20679675616
2876,169214.37104965164
2877,149795.51481672988
2878,162328.22645377176
2879,142205.20239987082
2880,103246.43822911843
2881,143090.24744563797
2882,175554.37394900108
2883,197637.86653623538
2884,198215.23283398594
2885,189352.04164199927
2886,231132.25444897162
2887,93456.15939715547
2888,141184.52317276847
2889,57219.84084250012
2890,78594.5809216843
2891,137755.6072395354
2892,48871.59084628319
2893,75997.4856708761
2894,57493.03863013051
2895,311973.5833771338
2896,277722.35910463677
2897,213425.4265620321
2898,148657.57159176216
2899,212416.9718771895
2900,158398.74064196702
2901,205811.10875205533
2902,187644.8579946271
2903,338875.02947030077
2904,345103.37139825115
2905,87049.90779670214
2906,199779.5143281608
2907,111256.84506133648
2908,134292.23276701482
2909,152857.41533766658
2910,79781.74335791692
2911,82987.49182647043
2912,146460.1063045712
2913,82111.79331959711
2914,79308.32062252474
2915,87301.6385930118
2916,83132.15796468763
2917,164876.22029369077
2918,119765.79465700782
2919,219899.55585693993
